"sales_key","order_id","customer_key","product_key","order_date_key","quantity","unit_price","discount_rate","gross_sales","discount_amount","net_revenue"
25426,"ORD0025426",3452,850,20231011,1,57.34,0.00,57.34,0.00,57.34
25427,"ORD0025427",8248,241,20250818,1,76.22,0.00,76.22,0.00,76.22
25428,"ORD0025428",9384,56,20231224,2,1172.37,0.10,2344.74,234.47,2110.27
25429,"ORD0025429",3273,341,20240818,3,1283.09,0.00,3849.27,0.00,3849.27
25430,"ORD0025430",411,30,20240507,2,255.61,0.00,511.22,0.00,511.22
25431,"ORD0025431",4802,761,20231130,5,417.10,0.10,2085.50,208.55,1876.95
25432,"ORD0025432",558,799,20240424,2,58.54,0.00,117.08,0.00,117.08
25433,"ORD0025433",5481,255,20231104,5,4.71,0.00,23.55,0.00,23.55
25434,"ORD0025434",9145,265,20241225,3,919.01,0.05,2757.03,137.85,2619.18
25435,"ORD0025435",632,934,20240523,5,405.72,0.00,2028.60,0.00,2028.60
25436,"ORD0025436",8881,674,20250607,3,33.43,0.05,100.29,5.01,95.28
25437,"ORD0025437",5126,719,20240728,3,9.00,0.15,27.00,4.05,22.95
25438,"ORD0025438",5874,338,20250627,4,179.33,0.00,717.32,0.00,717.32
25439,"ORD0025439",6939,381,20250207,1,352.88,0.05,352.88,17.64,335.24
25440,"ORD0025440",8547,776,20240529,1,204.84,0.00,204.84,0.00,204.84
25441,"ORD0025441",8790,582,20241118,2,547.66,0.05,1095.32,54.77,1040.55
25442,"ORD0025442",390,850,20250331,8,57.34,0.00,458.72,0.00,458.72
25443,"ORD0025443",1448,563,20251015,6,53.19,0.00,319.14,0.00,319.14
25444,"ORD0025444",9358,59,20250421,1,34.91,0.00,34.91,0.00,34.91
25445,"ORD0025445",8479,82,20231227,5,51.47,0.20,257.35,51.47,205.88
25446,"ORD0025446",8001,109,20230630,2,94.80,0.00,189.60,0.00,189.60
25447,"ORD0025447",4623,221,20250611,8,34.33,0.00,274.64,0.00,274.64
25448,"ORD0025448",8361,895,20240526,1,111.72,0.00,111.72,0.00,111.72
25449,"ORD0025449",6916,284,20240101,1,126.37,0.10,126.37,12.64,113.73
25450,"ORD0025450",3030,907,20240402,1,453.89,0.00,453.89,0.00,453.89
25451,"ORD0025451",2922,88,20231221,2,102.88,0.00,205.76,0.00,205.76
25452,"ORD0025452",16,399,20240830,1,188.94,0.00,188.94,0.00,188.94
25453,"ORD0025453",2243,746,20231028,3,155.38,0.00,466.14,0.00,466.14
25454,"ORD0025454",638,577,20240728,1,19.84,0.15,19.84,2.98,16.86
25455,"ORD0025455",3624,418,20241014,3,55.17,0.05,165.51,8.28,157.23
25456,"ORD0025456",2044,900,20240420,1,89.74,0.05,89.74,4.49,85.25
25457,"ORD0025457",6467,660,20230915,3,144.31,0.00,432.93,0.00,432.93
25458,"ORD0025458",1993,99,20240709,4,511.18,0.00,2044.72,0.00,2044.72
25459,"ORD0025459",8640,823,20241218,1,194.67,0.00,194.67,0.00,194.67
25460,"ORD0025460",1130,595,20231106,3,113.98,0.05,341.94,17.10,324.84
25461,"ORD0025461",379,531,20241109,8,538.83,0.00,4310.64,0.00,4310.64
25462,"ORD0025462",469,261,20250324,4,352.08,0.00,1408.32,0.00,1408.32
25463,"ORD0025463",3329,389,20251020,3,342.76,0.10,1028.28,102.83,925.45
25464,"ORD0025464",8268,243,20241225,2,77.78,0.00,155.56,0.00,155.56
25465,"ORD0025465",7453,760,20251122,5,472.48,0.00,2362.40,0.00,2362.40
25466,"ORD0025466",4516,137,20241112,3,30.25,0.05,90.75,4.54,86.21
25467,"ORD0025467",312,870,20230410,3,29.11,0.00,87.33,0.00,87.33
25468,"ORD0025468",5539,834,20241205,2,53.58,0.10,107.16,10.72,96.44
25469,"ORD0025469",3740,731,20250522,1,131.69,0.00,131.69,0.00,131.69
25470,"ORD0025470",3637,589,20250107,1,110.64,0.00,110.64,0.00,110.64
25471,"ORD0025471",5146,210,20240311,6,12.16,0.00,72.96,0.00,72.96
25472,"ORD0025472",9292,778,20250909,1,1731.55,0.00,1731.55,0.00,1731.55
25473,"ORD0025473",4050,596,20250921,3,215.05,0.00,645.15,0.00,645.15
25474,"ORD0025474",4216,444,20230903,2,577.60,0.15,1155.20,173.28,981.92
25475,"ORD0025475",8835,356,20250628,1,828.52,0.20,828.52,165.70,662.82
25476,"ORD0025476",3696,663,20251001,1,159.07,0.00,159.07,0.00,159.07
25477,"ORD0025477",3086,575,20250311,5,16.41,0.00,82.05,0.00,82.05
25478,"ORD0025478",8640,808,20240629,3,158.58,0.00,475.74,0.00,475.74
25479,"ORD0025479",5129,591,20240512,1,60.34,0.10,60.34,6.03,54.31
25480,"ORD0025480",8642,396,20251222,3,6.44,0.00,19.32,0.00,19.32
25481,"ORD0025481",8259,935,20240621,2,45.88,0.00,91.76,0.00,91.76
25482,"ORD0025482",5887,567,20241107,2,270.30,0.00,540.60,0.00,540.60
25483,"ORD0025483",1568,597,20230314,3,52.90,0.00,158.70,0.00,158.70
25484,"ORD0025484",2719,596,20240221,4,215.05,0.05,860.20,43.01,817.19
25485,"ORD0025485",2728,433,20250915,1,160.42,0.15,160.42,24.06,136.36
25486,"ORD0025486",5328,90,20230709,4,547.35,0.10,2189.40,218.94,1970.46
25487,"ORD0025487",7067,695,20241218,1,64.09,0.10,64.09,6.41,57.68
25488,"ORD0025488",2899,566,20240429,2,115.34,0.05,230.68,11.53,219.15
25489,"ORD0025489",262,649,20230616,2,67.29,0.00,134.58,0.00,134.58
25490,"ORD0025490",4088,747,20251006,2,137.65,0.10,275.30,27.53,247.77
25491,"ORD0025491",6480,44,20240608,1,1082.70,0.05,1082.70,54.14,1028.56
25492,"ORD0025492",8944,568,20230915,3,963.15,0.05,2889.45,144.47,2744.98
25493,"ORD0025493",526,983,20250126,3,194.30,0.15,582.90,87.44,495.46
25494,"ORD0025494",3178,130,20240901,1,1095.25,0.00,1095.25,0.00,1095.25
25495,"ORD0025495",3365,863,20240724,1,842.95,0.00,842.95,0.00,842.95
25496,"ORD0025496",85,762,20241118,1,320.97,0.05,320.97,16.05,304.92
25497,"ORD0025497",4986,568,20240210,2,963.15,0.05,1926.30,96.32,1829.98
25498,"ORD0025498",8346,702,20231130,4,50.16,0.00,200.64,0.00,200.64
25499,"ORD0025499",4927,746,20250109,6,155.38,0.20,932.28,186.46,745.82
25500,"ORD0025500",8640,837,20240923,2,30.42,0.15,60.84,9.13,51.71
25501,"ORD0025501",1093,672,20240711,6,65.59,0.20,393.54,78.71,314.83
25502,"ORD0025502",2200,347,20230706,2,1259.89,0.00,2519.78,0.00,2519.78
25503,"ORD0025503",9034,652,20241009,2,73.02,0.00,146.04,0.00,146.04
25504,"ORD0025504",4837,602,20230803,1,108.79,0.00,108.79,0.00,108.79
25505,"ORD0025505",5517,791,20241229,3,49.64,0.00,148.92,0.00,148.92
25506,"ORD0025506",1496,33,20250529,6,56.23,0.05,337.38,16.87,320.51
25507,"ORD0025507",1651,951,20240302,1,56.35,0.00,56.35,0.00,56.35
25508,"ORD0025508",2143,849,20240413,6,128.66,0.20,771.96,154.39,617.57
25509,"ORD0025509",6860,167,20240325,2,53.33,0.00,106.66,0.00,106.66
25510,"ORD0025510",3687,910,20240815,8,55.60,0.00,444.80,0.00,444.80
25511,"ORD0025511",482,922,20250127,2,402.56,0.05,805.12,40.26,764.86
25512,"ORD0025512",244,295,20240926,5,7.24,0.00,36.20,0.00,36.20
25513,"ORD0025513",1995,329,20240315,2,268.07,0.10,536.14,53.61,482.53
25514,"ORD0025514",4478,912,20250809,3,375.68,0.00,1127.04,0.00,1127.04
25515,"ORD0025515",1745,35,20251118,3,358.70,0.00,1076.10,0.00,1076.10
25516,"ORD0025516",3521,428,20240818,3,30.10,0.10,90.30,9.03,81.27
25517,"ORD0025517",4202,687,20250218,4,363.01,0.05,1452.04,72.60,1379.44
25518,"ORD0025518",6225,939,20250608,4,1275.18,0.15,5100.72,765.11,4335.61
25519,"ORD0025519",8640,640,20250406,1,95.97,0.10,95.97,9.60,86.37
25520,"ORD0025520",6049,516,20250224,1,44.72,0.05,44.72,2.24,42.48
25521,"ORD0025521",9285,730,20250607,2,479.32,0.10,958.64,95.86,862.78
25522,"ORD0025522",220,911,20250509,1,59.52,0.00,59.52,0.00,59.52
25523,"ORD0025523",6019,631,20240813,3,73.78,0.15,221.34,33.20,188.14
25524,"ORD0025524",9683,74,20231104,1,10.65,0.00,10.65,0.00,10.65
25525,"ORD0025525",3479,815,20250925,2,26.72,0.00,53.44,0.00,53.44
25526,"ORD0025526",9352,871,20230723,1,76.58,0.20,76.58,15.32,61.26
25527,"ORD0025527",5890,305,20240526,1,312.35,0.05,312.35,15.62,296.73
25528,"ORD0025528",2205,909,20240805,1,106.69,0.00,106.69,0.00,106.69
25529,"ORD0025529",1876,116,20250320,1,1465.62,0.00,1465.62,0.00,1465.62
25530,"ORD0025530",178,863,20250701,4,842.95,0.15,3371.80,505.77,2866.03
25531,"ORD0025531",8640,19,20230922,1,330.87,0.00,330.87,0.00,330.87
25532,"ORD0025532",9602,364,20251013,3,161.87,0.10,485.61,48.56,437.05
25533,"ORD0025533",9809,226,20250514,3,10.27,0.05,30.81,1.54,29.27
25534,"ORD0025534",928,282,20241027,2,810.25,0.05,1620.50,81.03,1539.47
25535,"ORD0025535",7228,756,20250902,1,236.64,0.00,236.64,0.00,236.64
25536,"ORD0025536",8469,797,20240304,1,245.29,0.00,245.29,0.00,245.29
25537,"ORD0025537",2048,221,20250226,1,34.33,0.00,34.33,0.00,34.33
25538,"ORD0025538",6570,212,20241104,4,99.42,0.00,397.68,0.00,397.68
25539,"ORD0025539",2347,145,20240531,2,108.84,0.00,217.68,0.00,217.68
25540,"ORD0025540",1851,835,20240710,1,148.26,0.05,148.26,7.41,140.85
25541,"ORD0025541",2227,757,20230507,2,172.44,0.20,344.88,68.98,275.90
25542,"ORD0025542",3855,835,20240429,8,148.26,0.00,1186.08,0.00,1186.08
25543,"ORD0025543",2977,614,20240619,1,142.01,0.10,142.01,14.20,127.81
25544,"ORD0025544",3268,956,20250208,10,352.43,0.00,3524.30,0.00,3524.30
25545,"ORD0025545",8282,745,20230410,10,4.76,0.00,47.60,0.00,47.60
25546,"ORD0025546",6516,168,20231228,1,28.04,0.00,28.04,0.00,28.04
25547,"ORD0025547",7793,573,20240423,3,11.59,0.10,34.77,3.48,31.29
25548,"ORD0025548",882,203,20241005,10,643.06,0.05,6430.60,321.53,6109.07
25549,"ORD0025549",8216,855,20240929,1,21.71,0.15,21.71,3.26,18.45
25550,"ORD0025550",8349,216,20251116,3,28.10,0.05,84.30,4.22,80.08
25551,"ORD0025551",5835,977,20250112,1,212.72,0.00,212.72,0.00,212.72
25552,"ORD0025552",7618,282,20250313,3,810.25,0.10,2430.75,243.08,2187.67
25553,"ORD0025553",1835,514,20250715,4,113.83,0.00,455.32,0.00,455.32
25554,"ORD0025554",4194,870,20231011,4,29.11,0.05,116.44,5.82,110.62
25555,"ORD0025555",8494,360,20250406,1,569.39,0.00,569.39,0.00,569.39
25556,"ORD0025556",3590,812,20240325,2,774.89,0.05,1549.78,77.49,1472.29
25557,"ORD0025557",6403,653,20240210,4,155.22,0.00,620.88,0.00,620.88
25558,"ORD0025558",2153,57,20250125,3,73.86,0.10,221.58,22.16,199.42
25559,"ORD0025559",9963,980,20250206,1,167.68,0.00,167.68,0.00,167.68
25560,"ORD0025560",5619,297,20240119,3,42.27,0.05,126.81,6.34,120.47
25561,"ORD0025561",732,855,20240520,3,21.71,0.00,65.13,0.00,65.13
25562,"ORD0025562",992,753,20250406,6,33.41,0.05,200.46,10.02,190.44
25563,"ORD0025563",6208,928,20230418,2,867.91,0.00,1735.82,0.00,1735.82
25564,"ORD0025564",3800,713,20241203,2,116.77,0.05,233.54,11.68,221.86
25565,"ORD0025565",9949,596,20250708,5,215.05,0.00,1075.25,0.00,1075.25
25566,"ORD0025566",3014,167,20240709,3,53.33,0.00,159.99,0.00,159.99
25567,"ORD0025567",4524,61,20250419,4,46.86,0.00,187.44,0.00,187.44
25568,"ORD0025568",9495,404,20250929,8,87.16,0.00,697.28,0.00,697.28
25569,"ORD0025569",316,302,20241114,4,148.70,0.00,594.80,0.00,594.80
25570,"ORD0025570",9818,303,20241123,1,707.11,0.05,707.11,35.36,671.75
25571,"ORD0025571",9810,256,20231117,8,121.75,0.00,974.00,0.00,974.00
25572,"ORD0025572",1632,112,20230523,5,66.45,0.00,332.25,0.00,332.25
25573,"ORD0025573",267,817,20240112,3,421.61,0.05,1264.83,63.24,1201.59
25574,"ORD0025574",9868,524,20250513,3,127.28,0.00,381.84,0.00,381.84
25575,"ORD0025575",7448,189,20230428,1,128.30,0.00,128.30,0.00,128.30
25576,"ORD0025576",4294,950,20230925,2,23.97,0.00,47.94,0.00,47.94
25577,"ORD0025577",3639,76,20240727,2,25.01,0.05,50.02,2.50,47.52
25578,"ORD0025578",3358,632,20230628,3,353.47,0.00,1060.41,0.00,1060.41
25579,"ORD0025579",6155,161,20250519,2,347.06,0.10,694.12,69.41,624.71
25580,"ORD0025580",9173,892,20250205,6,45.40,0.05,272.40,13.62,258.78
25581,"ORD0025581",2880,977,20231120,1,212.72,0.00,212.72,0.00,212.72
25582,"ORD0025582",774,857,20231230,1,48.40,0.05,48.40,2.42,45.98
25583,"ORD0025583",3574,530,20241014,2,222.86,0.00,445.72,0.00,445.72
25584,"ORD0025584",3921,916,20230626,10,54.54,0.00,545.40,0.00,545.40
25585,"ORD0025585",5511,411,20231129,3,354.69,0.00,1064.07,0.00,1064.07
25586,"ORD0025586",6340,366,20240606,4,808.17,0.00,3232.68,0.00,3232.68
25587,"ORD0025587",9041,272,20241029,1,176.70,0.00,176.70,0.00,176.70
25588,"ORD0025588",2183,370,20240329,1,995.47,0.20,995.47,199.09,796.38
25589,"ORD0025589",9606,33,20240528,4,56.23,0.00,224.92,0.00,224.92
25590,"ORD0025590",9475,438,20250127,3,224.00,0.05,672.00,33.60,638.40
25591,"ORD0025591",2276,438,20240715,1,224.00,0.10,224.00,22.40,201.60
25592,"ORD0025592",8696,461,20241102,4,319.16,0.00,1276.64,0.00,1276.64
25593,"ORD0025593",1962,260,20250519,5,943.87,0.10,4719.35,471.94,4247.41
25594,"ORD0025594",7163,55,20250118,1,148.79,0.15,148.79,22.32,126.47
25595,"ORD0025595",5841,8,20250413,4,1551.86,0.00,6207.44,0.00,6207.44
25596,"ORD0025596",1775,380,20251103,1,54.81,0.00,54.81,0.00,54.81
25597,"ORD0025597",6884,357,20241102,2,732.98,0.10,1465.96,146.60,1319.36
25598,"ORD0025598",7568,447,20250822,1,18.66,0.00,18.66,0.00,18.66
25599,"ORD0025599",6267,511,20250331,5,914.28,0.00,4571.40,0.00,4571.40
25600,"ORD0025600",3498,813,20241030,5,1012.20,0.00,5061.00,0.00,5061.00
25601,"ORD0025601",1390,517,20241130,1,1408.90,0.10,1408.90,140.89,1268.01
25602,"ORD0025602",5517,504,20240321,2,873.44,0.00,1746.88,0.00,1746.88
25603,"ORD0025603",8132,736,20250219,4,10.36,0.15,41.44,6.22,35.22
25604,"ORD0025604",5645,788,20231204,8,25.68,0.00,205.44,0.00,205.44
25605,"ORD0025605",36,797,20240114,2,245.29,0.00,490.58,0.00,490.58
25606,"ORD0025606",8053,279,20240808,1,21.71,0.00,21.71,0.00,21.71
25607,"ORD0025607",113,131,20240319,3,243.30,0.00,729.90,0.00,729.90
25608,"ORD0025608",5717,666,20240221,2,309.98,0.00,619.96,0.00,619.96
25609,"ORD0025609",943,19,20250807,1,330.87,0.15,330.87,49.63,281.24
25610,"ORD0025610",8409,930,20241124,2,40.89,0.05,81.78,4.09,77.69
25611,"ORD0025611",7676,444,20241119,1,577.60,0.05,577.60,28.88,548.72
25612,"ORD0025612",427,736,20230718,5,10.36,0.05,51.80,2.59,49.21
25613,"ORD0025613",2331,510,20231113,2,433.35,0.00,866.70,0.00,866.70
25614,"ORD0025614",9700,995,20241012,4,17.31,0.10,69.24,6.92,62.32
25615,"ORD0025615",2482,841,20240421,1,42.25,0.00,42.25,0.00,42.25
25616,"ORD0025616",1766,500,20240429,2,100.91,0.00,201.82,0.00,201.82
25617,"ORD0025617",1537,383,20250504,4,62.08,0.05,248.32,12.42,235.90
25618,"ORD0025618",8593,277,20250418,1,674.35,0.10,674.35,67.44,606.91
25619,"ORD0025619",4096,299,20240818,1,371.06,0.00,371.06,0.00,371.06
25620,"ORD0025620",1422,248,20240102,2,79.55,0.20,159.10,31.82,127.28
25621,"ORD0025621",8343,179,20230701,2,44.58,0.00,89.16,0.00,89.16
25622,"ORD0025622",2905,380,20231111,6,54.81,0.15,328.86,49.33,279.53
25623,"ORD0025623",590,360,20250623,1,569.39,0.00,569.39,0.00,569.39
25624,"ORD0025624",4803,801,20240328,3,94.06,0.10,282.18,28.22,253.96
25625,"ORD0025625",9321,160,20250821,1,11.89,0.15,11.89,1.78,10.11
25626,"ORD0025626",246,992,20240725,8,290.63,0.00,2325.04,0.00,2325.04
25627,"ORD0025627",1892,418,20250905,3,55.17,0.00,165.51,0.00,165.51
25628,"ORD0025628",8258,502,20250302,2,416.49,0.00,832.98,0.00,832.98
25629,"ORD0025629",2628,732,20240224,5,1406.62,0.05,7033.10,351.66,6681.44
25630,"ORD0025630",1726,390,20241105,4,169.40,0.00,677.60,0.00,677.60
25631,"ORD0025631",1340,159,20241125,1,344.72,0.00,344.72,0.00,344.72
25632,"ORD0025632",6972,522,20240322,1,72.83,0.00,72.83,0.00,72.83
25633,"ORD0025633",1048,54,20241118,4,421.35,0.20,1685.40,337.08,1348.32
25634,"ORD0025634",3207,914,20250310,1,19.25,0.00,19.25,0.00,19.25
25635,"ORD0025635",4820,411,20240305,3,354.69,0.05,1064.07,53.20,1010.87
25636,"ORD0025636",3725,832,20250226,1,73.08,0.00,73.08,0.00,73.08
25637,"ORD0025637",4175,908,20231206,1,258.61,0.00,258.61,0.00,258.61
25638,"ORD0025638",2250,439,20240213,1,815.52,0.05,815.52,40.78,774.74
25639,"ORD0025639",3378,727,20240506,5,77.98,0.10,389.90,38.99,350.91
25640,"ORD0025640",9301,329,20240310,2,268.07,0.00,536.14,0.00,536.14
25641,"ORD0025641",625,646,20241123,1,48.98,0.00,48.98,0.00,48.98
25642,"ORD0025642",9017,20,20240624,4,169.64,0.05,678.56,33.93,644.63
25643,"ORD0025643",5142,450,20250317,2,148.28,0.10,296.56,29.66,266.90
25644,"ORD0025644",4237,374,20251129,3,957.62,0.05,2872.86,143.64,2729.22
25645,"ORD0025645",4245,350,20250817,1,38.76,0.10,38.76,3.88,34.88
25646,"ORD0025646",4944,945,20240428,1,103.49,0.05,103.49,5.17,98.32
25647,"ORD0025647",3607,480,20240228,2,225.01,0.05,450.02,22.50,427.52
25648,"ORD0025648",6029,393,20231022,3,271.06,0.00,813.18,0.00,813.18
25649,"ORD0025649",8010,575,20240321,3,16.41,0.00,49.23,0.00,49.23
25650,"ORD0025650",9651,35,20250210,5,358.70,0.10,1793.50,179.35,1614.15
25651,"ORD0025651",9408,769,20240525,1,8.03,0.10,8.03,0.80,7.23
25652,"ORD0025652",6208,832,20241231,1,73.08,0.00,73.08,0.00,73.08
25653,"ORD0025653",8035,460,20250313,1,183.94,0.00,183.94,0.00,183.94
25654,"ORD0025654",7795,769,20250421,4,8.03,0.10,32.12,3.21,28.91
25655,"ORD0025655",482,245,20250420,8,164.69,0.00,1317.52,0.00,1317.52
25656,"ORD0025656",6650,784,20231119,1,147.79,0.00,147.79,0.00,147.79
25657,"ORD0025657",4555,340,20240929,4,44.15,0.20,176.60,35.32,141.28
25658,"ORD0025658",8973,138,20240531,1,367.58,0.15,367.58,55.14,312.44
25659,"ORD0025659",3612,321,20250416,4,42.71,0.05,170.84,8.54,162.30
25660,"ORD0025660",5286,481,20240308,3,200.44,0.05,601.32,30.07,571.25
25661,"ORD0025661",2583,143,20240316,1,432.93,0.10,432.93,43.29,389.64
25662,"ORD0025662",3977,937,20241001,3,7.27,0.00,21.81,0.00,21.81
25663,"ORD0025663",2884,271,20230820,1,151.69,0.15,151.69,22.75,128.94
25664,"ORD0025664",6318,49,20250403,2,45.61,0.00,91.22,0.00,91.22
25665,"ORD0025665",8003,707,20240918,1,17.01,0.00,17.01,0.00,17.01
25666,"ORD0025666",8817,617,20240624,6,209.57,0.05,1257.42,62.87,1194.55
25667,"ORD0025667",3563,62,20250613,2,332.93,0.00,665.86,0.00,665.86
25668,"ORD0025668",8072,216,20250623,6,28.10,0.10,168.60,16.86,151.74
25669,"ORD0025669",9588,438,20241225,4,224.00,0.05,896.00,44.80,851.20
25670,"ORD0025670",4431,897,20240910,3,12.69,0.00,38.07,0.00,38.07
25671,"ORD0025671",9930,759,20230427,2,94.73,0.05,189.46,9.47,179.99
25672,"ORD0025672",4992,264,20241129,2,1115.70,0.10,2231.40,223.14,2008.26
25673,"ORD0025673",6571,676,20250323,1,901.07,0.20,901.07,180.21,720.86
25674,"ORD0025674",16,294,20240208,2,471.18,0.10,942.36,94.24,848.12
25675,"ORD0025675",2568,167,20250621,3,53.33,0.05,159.99,8.00,151.99
25676,"ORD0025676",2713,947,20250720,3,67.95,0.10,203.85,20.39,183.46
25677,"ORD0025677",4455,45,20250909,2,137.70,0.10,275.40,27.54,247.86
25678,"ORD0025678",8847,40,20241223,3,56.15,0.00,168.45,0.00,168.45
25679,"ORD0025679",1281,574,20240614,2,977.60,0.10,1955.20,195.52,1759.68
25680,"ORD0025680",7898,495,20230917,2,915.91,0.10,1831.82,183.18,1648.64
25681,"ORD0025681",2801,387,20240424,1,125.16,0.05,125.16,6.26,118.90
25682,"ORD0025682",749,678,20240731,1,1499.22,0.05,1499.22,74.96,1424.26
25683,"ORD0025683",9619,925,20240918,3,75.42,0.00,226.26,0.00,226.26
25684,"ORD0025684",4323,623,20241107,1,42.92,0.05,42.92,2.15,40.77
25685,"ORD0025685",3483,707,20241024,2,17.01,0.00,34.02,0.00,34.02
25686,"ORD0025686",6972,777,20250610,8,13.14,0.00,105.12,0.00,105.12
25687,"ORD0025687",8165,758,20240730,2,321.82,0.20,643.64,128.73,514.91
25688,"ORD0025688",3502,85,20231105,2,159.34,0.10,318.68,31.87,286.81
25689,"ORD0025689",5573,537,20241209,3,210.13,0.00,630.39,0.00,630.39
25690,"ORD0025690",5780,863,20241216,6,842.95,0.05,5057.70,252.89,4804.81
25691,"ORD0025691",7986,886,20250622,1,2.68,0.00,2.68,0.00,2.68
25692,"ORD0025692",746,617,20241129,6,209.57,0.00,1257.42,0.00,1257.42
25693,"ORD0025693",2918,565,20230311,2,353.86,0.05,707.72,35.39,672.33
25694,"ORD0025694",193,57,20240725,1,73.86,0.00,73.86,0.00,73.86
25695,"ORD0025695",2904,202,20241113,8,114.39,0.05,915.12,45.76,869.36
25696,"ORD0025696",8319,917,20240618,2,850.66,0.00,1701.32,0.00,1701.32
25697,"ORD0025697",9808,854,20250319,6,553.71,0.00,3322.26,0.00,3322.26
25698,"ORD0025698",5423,730,20250619,1,479.32,0.00,479.32,0.00,479.32
25699,"ORD0025699",8401,596,20250813,1,215.05,0.10,215.05,21.51,193.54
25700,"ORD0025700",1601,689,20250618,3,1194.29,0.00,3582.87,0.00,3582.87
25701,"ORD0025701",9715,774,20240822,3,969.54,0.00,2908.62,0.00,2908.62
25702,"ORD0025702",2450,921,20240712,2,49.03,0.15,98.06,14.71,83.35
25703,"ORD0025703",8771,1,20250613,4,89.85,0.05,359.40,17.97,341.43
25704,"ORD0025704",8726,32,20240525,1,8.25,0.05,8.25,0.41,7.84
25705,"ORD0025705",3252,319,20231015,1,278.68,0.00,278.68,0.00,278.68
25706,"ORD0025706",8146,176,20240322,2,586.10,0.05,1172.20,58.61,1113.59
25707,"ORD0025707",1235,938,20250808,1,517.21,0.00,517.21,0.00,517.21
25708,"ORD0025708",5784,631,20250324,5,73.78,0.05,368.90,18.45,350.45
25709,"ORD0025709",1307,105,20240711,2,201.91,0.15,403.82,60.57,343.25
25710,"ORD0025710",4550,755,20241020,1,146.85,0.00,146.85,0.00,146.85
25711,"ORD0025711",1263,978,20240617,1,267.00,0.00,267.00,0.00,267.00
25712,"ORD0025712",6719,398,20240106,5,123.62,0.00,618.10,0.00,618.10
25713,"ORD0025713",7845,493,20241115,2,337.95,0.15,675.90,101.39,574.51
25714,"ORD0025714",5048,40,20251004,1,56.15,0.00,56.15,0.00,56.15
25715,"ORD0025715",9648,695,20251019,4,64.09,0.15,256.36,38.45,217.91
25716,"ORD0025716",7222,868,20240918,2,61.92,0.00,123.84,0.00,123.84
25717,"ORD0025717",8570,24,20250630,5,3.43,0.05,17.15,0.86,16.29
25718,"ORD0025718",9919,207,20240403,1,26.44,0.10,26.44,2.64,23.80
25719,"ORD0025719",5807,357,20250107,1,732.98,0.10,732.98,73.30,659.68
25720,"ORD0025720",5385,864,20240601,1,74.31,0.00,74.31,0.00,74.31
25721,"ORD0025721",3479,263,20240922,2,31.97,0.00,63.94,0.00,63.94
25722,"ORD0025722",9117,123,20231222,1,164.10,0.00,164.10,0.00,164.10
25723,"ORD0025723",8294,750,20240205,10,75.71,0.05,757.10,37.86,719.24
25724,"ORD0025724",7453,3,20230602,6,133.91,0.00,803.46,0.00,803.46
25725,"ORD0025725",4075,675,20240822,2,99.18,0.05,198.36,9.92,188.44
25726,"ORD0025726",9135,687,20250711,5,363.01,0.00,1815.05,0.00,1815.05
25727,"ORD0025727",3893,549,20230405,3,393.64,0.00,1180.92,0.00,1180.92
25728,"ORD0025728",3426,777,20241216,8,13.14,0.05,105.12,5.26,99.86
25729,"ORD0025729",3858,557,20231229,2,7.70,0.00,15.40,0.00,15.40
25730,"ORD0025730",5615,689,20230905,1,1194.29,0.00,1194.29,0.00,1194.29
25731,"ORD0025731",7985,667,20250722,4,825.93,0.10,3303.72,330.37,2973.35
25732,"ORD0025732",8133,753,20240730,1,33.41,0.00,33.41,0.00,33.41
25733,"ORD0025733",9608,356,20251112,6,828.52,0.20,4971.12,994.22,3976.90
