"inventory_key","product_key","warehouse_key","inventory_date_key","stock_level","reorder_level","inventory_value","stock_risk_flag"
7950,189,2,20250221,190,50,16697.20,False
7951,189,2,20250727,181,50,15906.28,False
7952,189,2,20251231,143,50,12566.84,False
7953,937,6,20230101,189,50,929.88,False
7954,937,6,20230606,223,50,1097.16,False
7955,937,6,20231109,171,50,841.32,False
7956,937,6,20240414,150,50,738.00,False
7957,937,6,20240917,127,50,624.84,False
7958,937,6,20250221,160,50,787.20,False
7959,937,6,20250727,105,50,516.60,False
7960,937,6,20251231,90,50,442.80,False
7961,904,4,20230101,37,10,672.29,False
7962,904,4,20230606,44,10,799.48,False
7963,904,4,20231109,36,10,654.12,False
7964,904,4,20240414,32,10,581.44,False
7965,904,4,20240917,35,10,635.95,False
7966,904,4,20250221,30,10,545.10,False
7967,904,4,20250727,26,10,472.42,False
7968,904,4,20251231,26,10,472.42,False
7969,41,9,20230101,100,75,14862.00,False
7970,41,9,20230606,105,75,15605.10,False
7971,41,9,20231109,164,75,24373.68,False
7972,41,9,20240414,140,75,20806.80,False
7973,41,9,20240917,53,75,7876.86,True
7974,41,9,20250221,51,75,7579.62,True
7975,41,9,20250727,29,75,4309.98,True
7976,41,9,20251231,65,75,9660.30,True
7977,650,6,20230101,59,25,1514.53,False
7978,650,6,20230606,75,25,1925.25,False
7979,650,6,20231109,84,25,2156.28,False
7980,650,6,20240414,58,25,1488.86,False
7981,650,6,20240917,66,25,1694.22,False
7982,650,6,20250221,78,25,2002.26,False
7983,650,6,20250727,75,25,1925.25,False
7984,650,6,20251231,82,25,2104.94,False
7985,571,2,20230101,40,20,6086.80,False
7986,571,2,20230606,40,20,6086.80,False
7987,571,2,20231109,22,20,3347.74,False
7988,571,2,20240414,25,20,3804.25,False
7989,571,2,20240917,19,20,2891.23,True
7990,571,2,20250221,30,20,4565.10,False
7991,571,2,20250727,41,20,6238.97,False
7992,571,2,20251231,33,20,5021.61,False
7993,999,8,20230101,245,50,7124.60,False
7994,999,8,20230606,202,50,5874.16,False
7995,999,8,20231109,192,50,5583.36,False
7996,999,8,20240414,221,50,6426.68,False
7997,999,8,20240917,192,50,5583.36,False
7998,999,8,20250221,177,50,5147.16,False
7999,999,8,20250727,142,50,4129.36,False
8000,999,8,20251231,141,50,4100.28,False
8001,985,4,20230101,142,100,3653.66,False
8002,985,4,20230606,101,100,2598.73,False
8003,985,4,20231109,49,100,1260.77,True
8004,985,4,20240414,16,100,411.68,True
8005,985,4,20240917,10,100,257.30,True
8006,985,4,20250221,8,100,205.84,True
8007,985,4,20250727,64,100,1646.72,True
8008,985,4,20251231,52,100,1337.96,True
8009,188,11,20230101,25,10,20955.00,False
8010,188,11,20230606,23,10,19278.60,False
8011,188,11,20231109,27,10,22631.40,False
8012,188,11,20240414,34,10,28498.80,False
8013,188,11,20240917,32,10,26822.40,False
8014,188,11,20250221,34,10,28498.80,False
8015,188,11,20250727,26,10,21793.20,False
8016,188,11,20251231,25,10,20955.00,False
8017,704,2,20230101,52,10,3929.12,False
8018,704,2,20230606,54,10,4080.24,False
8019,704,2,20231109,61,10,4609.16,False
8020,704,2,20240414,56,10,4231.36,False
8021,704,2,20240917,56,10,4231.36,False
8022,704,2,20250221,61,10,4609.16,False
8023,704,2,20250727,65,10,4911.40,False
8024,704,2,20251231,61,10,4609.16,False
8025,942,5,20230101,99,50,6737.94,False
8026,942,5,20230606,100,50,6806.00,False
8027,942,5,20231109,61,50,4151.66,False
8028,942,5,20240414,48,50,3266.88,True
8029,942,5,20240917,44,50,2994.64,True
8030,942,5,20250221,62,50,4219.72,False
8031,942,5,20250727,75,50,5104.50,False
8032,942,5,20251231,81,50,5512.86,False
8033,393,5,20230101,184,100,36078.72,False
8034,393,5,20230606,209,100,40980.72,False
8035,393,5,20231109,224,100,43921.92,False
8036,393,5,20240414,254,100,49804.32,False
8037,393,5,20240917,202,100,39608.16,False
8038,393,5,20250221,207,100,40588.56,False
8039,393,5,20250727,193,100,37843.44,False
8040,393,5,20251231,254,100,49804.32,False
8041,167,11,20230101,379,75,13515.14,False
8042,167,11,20230606,375,75,13372.50,False
8043,167,11,20231109,343,75,12231.38,False
8044,167,11,20240414,263,75,9378.58,False
8045,167,11,20240917,244,75,8701.04,False
8046,167,11,20250221,202,75,7203.32,False
8047,167,11,20250727,186,75,6632.76,False
8048,167,11,20251231,213,75,7595.58,False
8049,84,5,20230101,132,25,1341.12,False
8050,84,5,20230606,121,25,1229.36,False
8051,84,5,20231109,102,25,1036.32,False
8052,84,5,20240414,106,25,1076.96,False
8053,84,5,20240917,97,25,985.52,False
8054,84,5,20250221,85,25,863.60,False
8055,84,5,20250727,85,25,863.60,False
8056,84,5,20251231,80,25,812.80,False
8057,44,12,20230101,22,10,15154.70,False
8058,44,12,20230606,24,10,16532.40,False
8059,44,12,20231109,15,10,10332.75,False
8060,44,12,20240414,4,10,2755.40,True
8061,44,12,20240917,3,10,2066.55,True
8062,44,12,20250221,4,10,2755.40,True
8063,44,12,20250727,0,10,0.00,True
8064,44,12,20251231,6,10,4133.10,True
8065,685,12,20230101,436,100,3387.72,False
8066,685,12,20230606,431,100,3348.87,False
8067,685,12,20231109,431,100,3348.87,False
8068,685,12,20240414,409,100,3177.93,False
8069,685,12,20240917,384,100,2983.68,False
8070,685,12,20250221,404,100,3139.08,False
8071,685,12,20250727,356,100,2766.12,False
8072,685,12,20251231,392,100,3045.84,False
8073,855,4,20230101,243,50,3018.06,False
8074,855,4,20230606,255,50,3167.10,False
8075,855,4,20231109,275,50,3415.50,False
8076,855,4,20240414,290,50,3601.80,False
8077,855,4,20240917,241,50,2993.22,False
8078,855,4,20250221,248,50,3080.16,False
8079,855,4,20250727,264,50,3278.88,False
8080,855,4,20251231,288,50,3576.96,False
8081,958,3,20230101,488,100,2654.72,False
8082,958,3,20230606,498,100,2709.12,False
8083,958,3,20231109,445,100,2420.80,False
8084,958,3,20240414,462,100,2513.28,False
8085,958,3,20240917,412,100,2241.28,False
8086,958,3,20250221,489,100,2660.16,False
8087,958,3,20250727,426,100,2317.44,False
8088,958,3,20251231,489,100,2660.16,False
8089,568,8,20230101,134,50,93329.66,False
8090,568,8,20230606,154,50,107259.46,False
8091,568,8,20231109,161,50,112134.89,False
8092,568,8,20240414,161,50,112134.89,False
8093,568,8,20240917,218,50,151834.82,False
8094,568,8,20250221,239,50,166461.11,False
8095,568,8,20250727,228,50,158799.72,False
8096,568,8,20251231,280,50,195017.20,False
8097,598,4,20230101,261,50,81810.45,False
8098,598,4,20230606,218,50,68332.10,False
8099,598,4,20231109,211,50,66137.95,False
8100,598,4,20240414,226,50,70839.70,False
8101,598,4,20240917,282,50,88392.90,False
8102,598,4,20250221,281,50,88079.45,False
8103,598,4,20250727,301,50,94348.45,False
8104,598,4,20251231,300,50,94035.00,False
8105,414,1,20230101,406,100,13885.20,False
8106,414,1,20230606,451,100,15424.20,False
8107,414,1,20231109,439,100,15013.80,False
8108,414,1,20240414,439,100,15013.80,False
8109,414,1,20240917,408,100,13953.60,False
8110,414,1,20250221,385,100,13167.00,False
8111,414,1,20250727,379,100,12961.80,False
8112,414,1,20251231,384,100,13132.80,False
8113,409,8,20230101,348,100,6128.28,False
8114,409,8,20230606,354,100,6233.94,False
8115,409,8,20231109,284,100,5001.24,False
8116,409,8,20240414,349,100,6145.89,False
8117,409,8,20240917,329,100,5793.69,False
8118,409,8,20250221,256,100,4508.16,False
8119,409,8,20250727,262,100,4613.82,False
8120,409,8,20251231,279,100,4913.19,False
8121,354,12,20230101,27,20,4941.00,False
8122,354,12,20230606,29,20,5307.00,False
8123,354,12,20231109,26,20,4758.00,False
8124,354,12,20240414,15,20,2745.00,True
8125,354,12,20240917,29,20,5307.00,False
8126,354,12,20250221,20,20,3660.00,False
8127,354,12,20250727,9,20,1647.00,True
8128,354,12,20251231,10,20,1830.00,True
8129,279,9,20230101,160,50,2505.60,False
8130,279,9,20230606,203,50,3178.98,False
8131,279,9,20231109,233,50,3648.78,False
8132,279,9,20240414,231,50,3617.46,False
8133,279,9,20240917,259,50,4055.94,False
8134,279,9,20250221,263,50,4118.58,False
8135,279,9,20250727,273,50,4275.18,False
8136,279,9,20251231,270,50,4228.20,False
8137,79,3,20230101,6,10,1650.00,True
8138,79,3,20230606,8,10,2200.00,True
8139,79,3,20231109,19,10,5225.00,False
8140,79,3,20240414,15,10,4125.00,False
8141,79,3,20240917,13,10,3575.00,False
8142,79,3,20250221,20,10,5500.00,False
8143,79,3,20250727,28,10,7700.00,False
8144,79,3,20251231,31,10,8525.00,False
8145,416,8,20230101,183,100,136627.80,False
8146,416,8,20230606,166,100,123935.60,False
8147,416,8,20231109,168,100,125428.80,False
8148,416,8,20240414,201,100,150066.60,False
8149,416,8,20240917,267,100,199342.20,False
8150,416,8,20250221,203,100,151559.80,False
8151,416,8,20250727,167,100,124682.20,False
8152,416,8,20251231,183,100,136627.80,False
8153,266,10,20230101,82,50,915.94,False
8154,266,10,20230606,74,50,826.58,False
8155,266,10,20231109,112,50,1251.04,False
8156,266,10,20240414,149,50,1664.33,False
8157,266,10,20240917,160,50,1787.20,False
8158,266,10,20250221,153,50,1709.01,False
8159,266,10,20250727,144,50,1608.48,False
8160,266,10,20251231,139,50,1552.63,False
8161,443,7,20230101,38,10,282.72,False
8162,443,7,20230606,33,10,245.52,False
8163,443,7,20231109,31,10,230.64,False
8164,443,7,20240414,27,10,200.88,False
8165,443,7,20240917,29,10,215.76,False
8166,443,7,20250221,35,10,260.40,False
8167,443,7,20250727,39,10,290.16,False
8168,443,7,20251231,36,10,267.84,False
8169,911,1,20230101,42,20,1984.92,False
8170,911,1,20230606,48,20,2268.48,False
8171,911,1,20231109,57,20,2693.82,False
8172,911,1,20240414,56,20,2646.56,False
8173,911,1,20240917,64,20,3024.64,False
8174,911,1,20250221,48,20,2268.48,False
8175,911,1,20250727,41,20,1937.66,False
8176,911,1,20251231,43,20,2032.18,False
8177,706,12,20230101,585,100,14993.55,False
8178,706,12,20230606,528,100,13532.64,False
8179,706,12,20231109,515,100,13199.45,False
8180,706,12,20240414,484,100,12404.92,False
8181,706,12,20240917,466,100,11943.58,False
8182,706,12,20250221,485,100,12430.55,False
8183,706,12,20250727,514,100,13173.82,False
8184,706,12,20251231,522,100,13378.86,False
8185,698,3,20230101,40,20,16382.80,False
8186,698,3,20230606,29,20,11877.53,False
8187,698,3,20231109,21,20,8600.97,False
8188,698,3,20240414,15,20,6143.55,True
8189,698,3,20240917,9,20,3686.13,True
8190,698,3,20250221,3,20,1228.71,True
8191,698,3,20250727,12,20,4914.84,True
8192,698,3,20251231,0,20,0.00,True
8193,579,9,20230101,40,10,3911.60,False
8194,579,9,20230606,40,10,3911.60,False
8195,579,9,20231109,39,10,3813.81,False
8196,579,9,20240414,38,10,3716.02,False
8197,579,9,20240917,39,10,3813.81,False
8198,579,9,20250221,36,10,3520.44,False
8199,579,9,20250727,38,10,3716.02,False
8200,579,9,20251231,45,10,4400.55,False
8201,43,6,20230101,239,75,25381.80,False
8202,43,6,20230606,229,75,24319.80,False
8203,43,6,20231109,285,75,30267.00,False
8204,43,6,20240414,367,75,38975.40,False
8205,43,6,20240917,350,75,37170.00,False
8206,43,6,20250221,397,75,42161.40,False
8207,43,6,20250727,390,75,41418.00,False
8208,43,6,20251231,380,75,40356.00,False
8209,57,3,20230101,290,75,13215.30,False
8210,57,3,20230606,288,75,13124.16,False
8211,57,3,20231109,286,75,13033.02,False
8212,57,3,20240414,344,75,15676.08,False
8213,57,3,20240917,354,75,16131.78,False
8214,57,3,20250221,393,75,17909.01,False
8215,57,3,20250727,368,75,16769.76,False
8216,57,3,20251231,339,75,15448.23,False
8217,77,8,20230101,59,25,35438.35,False
8218,77,8,20230606,68,25,40844.20,False
8219,77,8,20231109,58,25,34837.70,False
8220,77,8,20240414,48,25,28831.20,False
8221,77,8,20240917,34,25,20422.10,False
8222,77,8,20250221,40,25,24026.00,False
8223,77,8,20250727,57,25,34237.05,False
8224,77,8,20251231,33,25,19821.45,False
8225,38,7,20230101,142,50,4213.14,False
8226,38,7,20230606,96,50,2848.32,False
8227,38,7,20231109,100,50,2967.00,False
8228,38,7,20240414,97,50,2877.99,False
8229,38,7,20240917,80,50,2373.60,False
8230,38,7,20250221,52,50,1542.84,False
8231,38,7,20250727,68,50,2017.56,False
8232,38,7,20251231,52,50,1542.84,False
8233,417,10,20230101,419,75,229293.56,False
8234,417,10,20230606,421,75,230388.04,False
8235,417,10,20231109,441,75,241332.84,False
8236,417,10,20240414,501,75,274167.24,False
8237,417,10,20240917,521,75,285112.04,False
8238,417,10,20250221,593,75,324513.32,False
8239,417,10,20250727,536,75,293320.64,False
8240,417,10,20251231,489,75,267600.36,False
8241,345,7,20230101,32,10,7614.72,False
8242,345,7,20230606,31,10,7376.76,False
8243,345,7,20231109,27,10,6424.92,False
8244,345,7,20240414,21,10,4997.16,False
8245,345,7,20240917,32,10,7614.72,False
8246,345,7,20250221,31,10,7376.76,False
8247,345,7,20250727,31,10,7376.76,False
8248,345,7,20251231,40,10,9518.40,False
8249,8,11,20230101,299,50,257292.49,False
8250,8,11,20230606,327,50,281386.77,False
8251,8,11,20231109,357,50,307202.07,False
8252,8,11,20240414,365,50,314086.15,False
8253,8,11,20240917,369,50,317528.19,False
8254,8,11,20250221,373,50,320970.23,False
8255,8,11,20250727,385,50,331296.35,False
8256,8,11,20251231,376,50,323551.76,False
8257,972,6,20230101,53,50,28636.96,False
8258,972,6,20230606,51,50,27556.32,False
8259,972,6,20231109,29,50,15669.28,True
8260,972,6,20240414,34,50,18370.88,True
8261,972,6,20240917,37,50,19991.84,True
8262,972,6,20250221,67,50,36201.44,False
8263,972,6,20250727,40,50,21612.80,True
8264,972,6,20251231,80,50,43225.60,False
8265,861,10,20230101,48,10,9520.32,False
8266,861,10,20230606,55,10,10908.70,False
8267,861,10,20231109,54,10,10710.36,False
8268,861,10,20240414,56,10,11107.04,False
8269,861,10,20240917,56,10,11107.04,False
8270,861,10,20250221,53,10,10512.02,False
8271,861,10,20250727,50,10,9917.00,False
8272,861,10,20251231,53,10,10512.02,False
8273,736,5,20230101,16,10,86.08,False
8274,736,5,20230606,8,10,43.04,True
8275,736,5,20231109,10,10,53.80,False
8276,736,5,20240414,6,10,32.28,True
8277,736,5,20240917,14,10,75.32,False
8278,736,5,20250221,12,10,64.56,False
8279,736,5,20250727,18,10,96.84,False
8280,736,5,20251231,13,10,69.94,False
8281,524,1,20230101,44,10,3575.44,False
8282,524,1,20230606,41,10,3331.66,False
8283,524,1,20231109,38,10,3087.88,False
8284,524,1,20240414,35,10,2844.10,False
8285,524,1,20240917,35,10,2844.10,False
8286,524,1,20250221,38,10,3087.88,False
8287,524,1,20250727,36,10,2925.36,False
8288,524,1,20251231,35,10,2844.10,False
8289,453,8,20230101,326,50,57333.62,False
8290,453,8,20230606,325,50,57157.75,False
8291,453,8,20231109,327,50,57509.49,False
8292,453,8,20240414,304,50,53464.48,False
8293,453,8,20240917,288,50,50650.56,False
8294,453,8,20250221,302,50,53112.74,False
8295,453,8,20250727,299,50,52585.13,False
8296,453,8,20251231,332,50,58388.84,False
8297,484,4,20230101,200,50,2088.00,False
8298,484,4,20230606,181,50,1889.64,False
8299,484,4,20231109,168,50,1753.92,False
8300,484,4,20240414,136,50,1419.84,False
8301,484,4,20240917,113,50,1179.72,False
8302,484,4,20250221,113,50,1179.72,False
8303,484,4,20250727,125,50,1305.00,False
8304,484,4,20251231,151,50,1576.44,False
8305,807,4,20230101,44,10,2776.40,False
8306,807,4,20230606,46,10,2902.60,False
8307,807,4,20231109,48,10,3028.80,False
8308,807,4,20240414,47,10,2965.70,False
8309,807,4,20240917,42,10,2650.20,False
8310,807,4,20250221,34,10,2145.40,False
8311,807,4,20250727,35,10,2208.50,False
8312,807,4,20251231,37,10,2334.70,False
8313,606,3,20230101,34,10,467.16,False
8314,606,3,20230606,40,10,549.60,False
8315,606,3,20231109,43,10,590.82,False
8316,606,3,20240414,45,10,618.30,False
8317,606,3,20240917,40,10,549.60,False
8318,606,3,20250221,31,10,425.94,False
8319,606,3,20250727,32,10,439.68,False
8320,606,3,20251231,37,10,508.38,False
8321,327,11,20230101,422,75,13698.12,False
8322,327,11,20230606,389,75,12626.94,False
8323,327,11,20231109,366,75,11880.36,False
8324,327,11,20240414,398,75,12919.08,False
8325,327,11,20240917,397,75,12886.62,False
8326,327,11,20250221,443,75,14379.78,False
8327,327,11,20250727,438,75,14217.48,False
8328,327,11,20251231,436,75,14152.56,False
8329,558,10,20230101,91,20,71844.50,False
8330,558,10,20230606,70,20,55265.00,False
8331,558,10,20231109,77,20,60791.50,False
8332,558,10,20240414,65,20,51317.50,False
8333,558,10,20240917,67,20,52896.50,False
8334,558,10,20250221,61,20,48159.50,False
8335,558,10,20250727,54,20,42633.00,False
8336,558,10,20251231,49,20,38685.50,False
8337,694,5,20230101,17,10,231.03,False
8338,694,5,20230606,11,10,149.49,False
8339,694,5,20231109,8,10,108.72,True
8340,694,5,20240414,5,10,67.95,True
8341,694,5,20240917,10,10,135.90,False
8342,694,5,20250221,8,10,108.72,True
8343,694,5,20250727,0,10,0.00,True
8344,694,5,20251231,0,10,0.00,True
8345,524,2,20230101,48,10,3900.48,False
8346,524,2,20230606,49,10,3981.74,False
8347,524,2,20231109,51,10,4144.26,False
8348,524,2,20240414,57,10,4631.82,False
8349,524,2,20240917,51,10,4144.26,False
8350,524,2,20250221,47,10,3819.22,False
8351,524,2,20250727,53,10,4306.78,False
8352,524,2,20251231,53,10,4306.78,False
8353,349,9,20230101,52,10,32798.48,False
8354,349,9,20230606,41,10,25860.34,False
8355,349,9,20231109,40,10,25229.60,False
8356,349,9,20240414,50,10,31537.00,False
8357,349,9,20240917,44,10,27752.56,False
8358,349,9,20250221,37,10,23337.38,False
8359,349,9,20250727,40,10,25229.60,False
8360,349,9,20251231,43,10,27121.82,False
8361,888,4,20230101,471,75,206241.48,False
8362,888,4,20230606,485,75,212371.80,False
8363,888,4,20231109,494,75,216312.72,False
8364,888,4,20240414,540,75,236455.20,False
8365,888,4,20240917,501,75,219377.88,False
8366,888,4,20250221,446,75,195294.48,False
8367,888,4,20250727,431,75,188726.28,False
8368,888,4,20251231,446,75,195294.48,False
8369,655,10,20230101,47,50,4036.36,True
8370,655,10,20230606,23,50,1975.24,True
8371,655,10,20231109,12,50,1030.56,True
8372,655,10,20240414,34,50,2919.92,True
8373,655,10,20240917,99,50,8502.12,False
8374,655,10,20250221,124,50,10649.12,False
8375,655,10,20250727,176,50,15114.88,False
8376,655,10,20251231,193,50,16574.84,False
8377,91,7,20230101,16,10,2239.36,False
8378,91,7,20230606,15,10,2099.40,False
8379,91,7,20231109,11,10,1539.56,False
8380,91,7,20240414,13,10,1819.48,False
8381,91,7,20240917,14,10,1959.44,False
8382,91,7,20250221,15,10,2099.40,False
8383,91,7,20250727,19,10,2659.24,False
8384,91,7,20251231,16,10,2239.36,False
8385,589,10,20230101,256,75,15987.20,False
8386,589,10,20230606,294,75,18360.30,False
8387,589,10,20231109,288,75,17985.60,False
8388,589,10,20240414,233,75,14550.85,False
