"purchase_key","purchase_order_id","supplier_key","product_key","order_date_key","received_date_key","quantity","unit_cost","purchase_value","lead_time_days"
4643,"PO004643",101,539,20241001,20241025,50,633.84,31692.00,24
4644,"PO004644",77,165,20241026,20241108,750,36.08,27060.00,13
4645,"PO004645",120,197,20251217,20251226,300,34.75,10425.00,9
4646,"PO004646",9,566,20250507,20250511,500,89.23,44615.00,4
4647,"PO004647",5,528,20240704,20240714,750,29.94,22455.00,10
4648,"PO004648",107,760,20240207,20240306,100,336.38,33638.00,28
4649,"PO004649",109,681,20250117,20250126,200,38.45,7690.00,9
4650,"PO004650",59,645,20250715,20250728,200,28.12,5624.00,13
4651,"PO004651",25,154,20240708,20240730,100,11.63,1163.00,22
4652,"PO004652",24,592,20230611,20230626,150,30.91,4636.50,15
4653,"PO004653",12,440,20251125,20251209,50,13.07,653.50,14
4654,"PO004654",94,742,20230512,20230603,1000,49.29,49290.00,22
4655,"PO004655",92,274,20240424,20240430,300,6.35,1905.00,6
4656,"PO004656",108,14,20230108,20230122,100,34.04,3404.00,14
4657,"PO004657",95,69,20250917,20250930,150,37.82,5673.00,13
4658,"PO004658",77,530,20240616,20240625,100,150.31,15031.00,9
4659,"PO004659",87,241,20250104,20250120,1000,44.37,44370.00,16
4660,"PO004660",57,254,20250309,20250324,750,460.04,345030.00,15
4661,"PO004661",65,657,20250602,20250623,300,141.70,42510.00,21
4662,"PO004662",103,263,20240915,20240923,200,19.46,3892.00,8
4663,"PO004663",74,206,20250116,20250119,150,38.29,5743.50,3
4664,"PO004664",30,591,20250510,20250530,300,40.40,12120.00,20
4665,"PO004665",70,63,20230722,20230816,500,76.99,38495.00,25
4666,"PO004666",44,946,20250420,20250518,1000,147.76,147760.00,28
4667,"PO004667",87,395,20250425,20250515,300,73.56,22068.00,20
4668,"PO004668",90,918,20240510,20240525,200,117.60,23520.00,15
4669,"PO004669",26,988,20231005,20231024,100,40.78,4078.00,19
4670,"PO004670",17,801,20250922,20251011,150,49.79,7468.50,19
4671,"PO004671",77,165,20230320,20230403,1000,35.44,35440.00,14
4672,"PO004672",20,844,20241120,20241126,300,898.46,269538.00,6
4673,"PO004673",50,733,20250725,20250812,500,118.64,59320.00,18
4674,"PO004674",47,913,20250202,20250213,100,86.80,8680.00,11
4675,"PO004675",58,324,20230207,20230224,150,152.58,22887.00,17
4676,"PO004676",78,432,20251008,20251028,200,186.98,37396.00,20
4677,"PO004677",29,344,20240215,20240225,100,37.56,3756.00,10
4678,"PO004678",46,372,20251022,20251111,100,136.85,13685.00,20
4679,"PO004679",38,601,20241214,20241215,200,720.51,144102.00,1
4680,"PO004680",92,380,20240518,20240523,500,36.43,18215.00,5
4681,"PO004681",57,331,20230713,20230730,100,531.41,53141.00,17
4682,"PO004682",90,379,20240531,20240614,1000,62.53,62530.00,14
4683,"PO004683",20,40,20251121,20251126,1000,31.29,31290.00,5
4684,"PO004684",119,81,20241204,20241209,500,14.92,7460.00,5
4685,"PO004685",23,319,20250905,20250910,100,140.85,14085.00,5
4686,"PO004686",96,200,20241124,20241209,150,24.72,3708.00,15
4687,"PO004687",6,60,20251008,20251022,1000,302.15,302150.00,14
4688,"PO004688",44,814,20240309,20240402,50,45.84,2292.00,24
4689,"PO004689",53,896,20250314,20250328,500,231.34,115670.00,14
4690,"PO004690",87,619,20250311,20250322,750,744.22,558165.00,11
4691,"PO004691",20,424,20240728,20240804,300,17.58,5274.00,7
4692,"PO004692",23,319,20241020,20241022,200,144.06,28812.00,2
4693,"PO004693",116,602,20240926,20241003,150,90.02,13503.00,7
4694,"PO004694",42,497,20250311,20250409,50,2.91,145.50,29
4695,"PO004695",33,223,20251006,20251029,300,39.76,11928.00,23
4696,"PO004696",104,282,20230215,20230313,300,518.73,155619.00,26
4697,"PO004697",27,427,20240917,20240929,500,331.25,165625.00,12
4698,"PO004698",14,906,20231205,20231209,50,32.05,1602.50,4
4699,"PO004699",88,58,20240528,20240615,300,22.92,6876.00,18
4700,"PO004700",30,217,20241123,20241209,200,622.25,124450.00,16
4701,"PO004701",25,904,20250331,20250426,1000,17.39,17390.00,26
4702,"PO004702",12,36,20250716,20250803,300,106.78,32034.00,18
4703,"PO004703",39,55,20251002,20251024,50,82.26,4113.00,22
4704,"PO004704",71,158,20250829,20250916,300,157.12,47136.00,18
4705,"PO004705",28,692,20250819,20250917,200,313.07,62614.00,29
4706,"PO004706",27,583,20251114,20251129,500,283.12,141560.00,15
4707,"PO004707",24,34,20240927,20241007,200,106.55,21310.00,10
4708,"PO004708",6,476,20230307,20230317,200,247.93,49586.00,10
4709,"PO004709",97,831,20251004,20251026,750,4.21,3157.50,22
4710,"PO004710",26,687,20251216,20260105,500,195.83,97915.00,20
4711,"PO004711",21,724,20230219,20230319,500,371.72,185860.00,28
4712,"PO004712",116,65,20251106,20251116,200,180.86,36172.00,10
4713,"PO004713",1,97,20231128,20231220,200,48.31,9662.00,22
4714,"PO004714",119,845,20240218,20240223,300,10.74,3222.00,5
4715,"PO004715",1,743,20231013,20231104,200,59.55,11910.00,22
4716,"PO004716",27,583,20240509,20240520,150,272.13,40819.50,11
4717,"PO004717",108,14,20240816,20240902,300,34.52,10356.00,17
4718,"PO004718",120,362,20240911,20240924,300,22.20,6660.00,13
4719,"PO004719",116,65,20241024,20241101,50,183.86,9193.00,8
4720,"PO004720",31,350,20251103,20251114,750,24.13,18097.50,11
4721,"PO004721",102,410,20240216,20240312,300,158.73,47619.00,25
4722,"PO004722",6,426,20250625,20250703,750,687.89,515917.50,8
4723,"PO004723",61,870,20231029,20231123,200,21.37,4274.00,25
4724,"PO004724",63,455,20230223,20230318,150,202.67,30400.50,23
4725,"PO004725",11,659,20250607,20250706,750,201.60,151200.00,29
4726,"PO004726",12,513,20240714,20240803,750,792.38,594285.00,20
4727,"PO004727",8,577,20250224,20250306,100,10.91,1091.00,10
4728,"PO004728",1,791,20230310,20230402,200,32.51,6502.00,23
4729,"PO004729",78,589,20250411,20250428,1000,61.92,61920.00,17
4730,"PO004730",91,671,20240714,20240808,150,7.95,1192.50,25
4731,"PO004731",83,868,20240901,20240927,100,35.93,3593.00,26
4732,"PO004732",5,528,20230306,20230319,150,30.03,4504.50,13
4733,"PO004733",87,525,20231008,20231025,500,279.86,139930.00,17
4734,"PO004734",7,895,20241112,20241202,1000,74.42,74420.00,20
4735,"PO004735",31,317,20230402,20230410,1000,57.38,57380.00,8
4736,"PO004736",80,996,20250311,20250317,300,633.33,189999.00,6
4737,"PO004737",12,513,20230109,20230201,750,789.36,592020.00,23
4738,"PO004738",114,246,20240418,20240505,100,109.85,10985.00,17
4739,"PO004739",32,437,20250820,20250831,500,24.87,12435.00,11
4740,"PO004740",50,652,20251022,20251113,200,46.46,9292.00,22
4741,"PO004741",73,87,20240211,20240302,150,46.45,6967.50,20
4742,"PO004742",90,674,20250208,20250223,300,22.30,6690.00,15
4743,"PO004743",54,354,20240619,20240724,750,177.92,133440.00,35
4744,"PO004744",74,228,20241201,20241208,750,42.10,31575.00,7
4745,"PO004745",11,587,20250325,20250426,150,133.81,20071.50,32
4746,"PO004746",57,856,20240121,20240208,300,92.93,27879.00,18
4747,"PO004747",32,783,20250308,20250318,200,29.65,5930.00,10
4748,"PO004748",18,881,20250423,20250518,500,68.75,34375.00,25
4749,"PO004749",113,537,20250801,20250816,500,140.62,70310.00,15
4750,"PO004750",76,647,20231025,20231113,300,30.52,9156.00,19
4751,"PO004751",6,547,20250718,20250731,500,5.25,2625.00,13
4752,"PO004752",1,170,20240409,20240505,100,190.05,19005.00,26
4753,"PO004753",23,13,20230929,20231002,750,11.31,8482.50,3
4754,"PO004754",60,553,20230104,20230207,1000,67.18,67180.00,34
4755,"PO004755",104,667,20250731,20250821,1000,475.02,475020.00,21
4756,"PO004756",71,158,20251017,20251103,50,153.64,7682.00,17
4757,"PO004757",16,153,20240227,20240310,500,226.75,113375.00,12
4758,"PO004758",14,268,20250110,20250115,200,149.94,29988.00,5
4759,"PO004759",28,873,20250324,20250421,750,35.19,26392.50,28
4760,"PO004760",119,819,20241106,20241110,150,41.26,6189.00,4
4761,"PO004761",95,531,20241112,20241130,100,382.64,38264.00,18
4762,"PO004762",116,358,20250601,20250612,1000,854.32,854320.00,11
4763,"PO004763",5,528,20250617,20250630,100,30.10,3010.00,13
4764,"PO004764",80,191,20230509,20230514,1000,258.60,258600.00,5
4765,"PO004765",25,352,20230205,20230227,100,145.75,14575.00,22
4766,"PO004766",76,647,20251216,20260111,500,29.83,14915.00,26
4767,"PO004767",42,321,20240120,20240218,500,25.58,12790.00,29
4768,"PO004768",36,262,20240205,20240226,300,141.42,42426.00,21
4769,"PO004769",93,884,20230112,20230125,750,10.10,7575.00,13
4770,"PO004770",58,102,20250317,20250402,300,35.57,10671.00,16
4771,"PO004771",106,139,20240705,20240728,750,88.36,66270.00,23
4772,"PO004772",112,284,20230721,20230816,100,73.80,7380.00,26
4773,"PO004773",21,688,20250914,20251008,500,6.35,3175.00,24
4774,"PO004774",42,219,20231103,20231208,750,164.07,123052.50,35
4775,"PO004775",3,122,20230203,20230215,150,88.91,13336.50,12
4776,"PO004776",17,209,20230902,20230923,300,6.33,1899.00,21
4777,"PO004777",57,331,20251202,20251218,300,552.57,165771.00,16
4778,"PO004778",39,834,20241125,20241213,750,35.76,26820.00,18
4779,"PO004779",75,460,20250407,20250426,500,116.80,58400.00,19
4780,"PO004780",12,312,20250404,20250423,750,285.56,214170.00,19
4781,"PO004781",116,889,20251104,20251118,750,118.69,89017.50,14
4782,"PO004782",67,512,20240410,20240412,1000,61.71,61710.00,2
4783,"PO004783",13,635,20230420,20230504,200,71.15,14230.00,14
4784,"PO004784",100,755,20240316,20240406,750,96.39,72292.50,21
4785,"PO004785",5,519,20250710,20250728,200,14.90,2980.00,18
4786,"PO004786",115,475,20250805,20250814,500,10.90,5450.00,9
4787,"PO004787",25,33,20241106,20241127,300,39.16,11748.00,21
4788,"PO004788",99,415,20241220,20250103,300,195.95,58785.00,14
4789,"PO004789",17,801,20250606,20250627,150,49.53,7429.50,21
4790,"PO004790",96,314,20230904,20230919,150,5.95,892.50,15
4791,"PO004791",77,600,20240718,20240727,200,491.75,98350.00,9
4792,"PO004792",26,776,20240701,20240719,500,117.65,58825.00,18
4793,"PO004793",76,649,20240918,20241009,500,36.82,18410.00,21
4794,"PO004794",60,439,20231018,20231111,500,599.42,299710.00,24
4795,"PO004795",42,120,20230502,20230601,50,48.36,2418.00,30
4796,"PO004796",27,818,20251218,20260101,1000,193.29,193290.00,14
4797,"PO004797",91,983,20250327,20250420,500,110.60,55300.00,24
4798,"PO004798",83,330,20230201,20230302,300,23.50,7050.00,29
4799,"PO004799",70,518,20230106,20230124,500,616.58,308290.00,18
4800,"PO004800",37,472,20240711,20240728,1000,21.58,21580.00,17
4801,"PO004801",62,612,20230514,20230617,150,112.48,16872.00,34
4802,"PO004802",117,927,20240603,20240615,50,287.37,14368.50,12
4803,"PO004803",14,159,20230906,20230914,200,198.49,39698.00,8
4804,"PO004804",46,785,20241022,20241103,750,252.97,189727.50,12
4805,"PO004805",11,587,20240730,20240830,300,134.09,40227.00,31
4806,"PO004806",38,999,20230918,20230923,300,30.13,9039.00,5
4807,"PO004807",47,242,20250126,20250207,500,50.41,25205.00,12
4808,"PO004808",8,829,20251020,20251022,150,31.34,4701.00,2
4809,"PO004809",5,848,20241208,20241223,150,82.87,12430.50,15
4810,"PO004810",94,855,20231022,20231114,150,12.42,1863.00,23
4811,"PO004811",98,745,20251124,20251211,200,3.82,764.00,17
4812,"PO004812",112,284,20250705,20250727,750,70.28,52710.00,22
4813,"PO004813",37,715,20250213,20250303,500,15.23,7615.00,18
4814,"PO004814",113,535,20230706,20230719,100,347.31,34731.00,13
4815,"PO004815",22,770,20230613,20230630,500,227.57,113785.00,17
4816,"PO004816",110,758,20240119,20240201,150,186.78,28017.00,13
4817,"PO004817",94,903,20231016,20231108,300,545.12,163536.00,23
4818,"PO004818",37,876,20250901,20250920,100,11.22,1122.00,19
4819,"PO004819",118,551,20250130,20250308,200,9.25,1850.00,37
4820,"PO004820",60,240,20240208,20240307,300,194.40,58320.00,28
4821,"PO004821",51,584,20231023,20231026,500,212.66,106330.00,3
4822,"PO004822",65,238,20250115,20250203,750,190.97,143227.50,19
4823,"PO004823",47,596,20250409,20250420,750,136.30,102225.00,11
4824,"PO004824",90,110,20250905,20250914,500,76.15,38075.00,9
4825,"PO004825",73,585,20240915,20241005,300,115.01,34503.00,20
4826,"PO004826",27,643,20240427,20240509,100,63.35,6335.00,12
4827,"PO004827",37,335,20230308,20230325,150,410.32,61548.00,17
4828,"PO004828",1,743,20231224,20240118,500,61.32,30660.00,25
4829,"PO004829",54,360,20250626,20250730,100,315.64,31564.00,34
4830,"PO004830",63,864,20251219,20260111,500,53.59,26795.00,23
4831,"PO004831",90,716,20250601,20250617,750,337.70,253275.00,16
4832,"PO004832",50,374,20240816,20240831,300,626.36,187908.00,15
4833,"PO004833",27,643,20230502,20230507,300,64.35,19305.00,5
4834,"PO004834",12,748,20240821,20240908,200,14.30,2860.00,18
4835,"PO004835",91,787,20230823,20230914,500,269.69,134845.00,22
4836,"PO004836",21,186,20230522,20230619,500,121.40,60700.00,28
4837,"PO004837",106,806,20241027,20241117,200,29.16,5832.00,21
4838,"PO004838",76,313,20231222,20240114,50,170.23,8511.50,23
4839,"PO004839",69,370,20251111,20251122,500,823.68,411840.00,11
4840,"PO004840",82,744,20240712,20240810,50,560.14,28007.00,29
4841,"PO004841",31,572,20250730,20250817,150,730.33,109549.50,18
4842,"PO004842",2,264,20250627,20250723,200,711.04,142208.00,26
4843,"PO004843",19,220,20250328,20250418,150,134.20,20130.00,21
4844,"PO004844",103,507,20251201,20251206,200,333.59,66718.00,5
4845,"PO004845",50,374,20250608,20250626,500,599.26,299630.00,18
4846,"PO004846",32,783,20250331,20250404,750,31.03,23272.50,4
4847,"PO004847",58,630,20231217,20240104,1000,78.71,78710.00,18
4848,"PO004848",12,148,20231208,20231223,50,58.99,2949.50,15
4849,"PO004849",54,543,20230423,20230530,500,13.88,6940.00,37
4850,"PO004850",43,926,20251110,20251122,100,27.66,2766.00,12
4851,"PO004851",68,150,20230917,20230929,750,61.23,45922.50,12
4852,"PO004852",76,260,20250118,20250203,100,603.12,60312.00,16
4853,"PO004853",58,773,20230829,20230915,1000,37.23,37230.00,17
4854,"PO004854",76,649,20230202,20230219,150,36.48,5472.00,17
4855,"PO004855",77,458,20250802,20250815,500,18.09,9045.00,13
4856,"PO004856",65,975,20241203,20241220,150,34.51,5176.50,17
4857,"PO004857",114,252,20240629,20240717,100,18.09,1809.00,18
4858,"PO004858",23,798,20230608,20230614,500,29.51,14755.00,6
4859,"PO004859",45,392,20231007,20231021,1000,191.81,191810.00,14
4860,"PO004860",101,614,20241016,20241107,100,82.38,8238.00,22
4861,"PO004861",4,117,20250726,20250827,1000,10.20,10200.00,32
4862,"PO004862",82,744,20240909,20241007,200,557.89,111578.00,28
4863,"PO004863",116,406,20250619,20250627,150,35.97,5395.50,8
4864,"PO004864",104,667,20250831,20250924,50,498.07,24903.50,24
4865,"PO004865",11,118,20251001,20251031,1000,72.84,72840.00,30
4866,"PO004866",55,703,20230125,20230214,50,10.53,526.50,20
4867,"PO004867",1,809,20240212,20240306,50,89.65,4482.50,23
4868,"PO004868",64,222,20251006,20251020,1000,489.65,489650.00,14
4869,"PO004869",18,697,20230808,20230829,500,268.99,134495.00,21
4870,"PO004870",50,107,20240721,20240805,1000,751.13,751130.00,15
4871,"PO004871",65,657,20230501,20230516,50,145.39,7269.50,15
4872,"PO004872",90,172,20250113,20250127,100,93.54,9354.00,14
4873,"PO004873",44,201,20230214,20230316,200,31.99,6398.00,30
4874,"PO004874",53,31,20230805,20230820,750,12.52,9390.00,15
4875,"PO004875",23,982,20241006,20241010,50,123.68,6184.00,4
4876,"PO004876",109,135,20250613,20250628,500,148.54,74270.00,15
4877,"PO004877",78,923,20240322,20240409,750,113.72,85290.00,18
4878,"PO004878",77,442,20240908,20240918,50,276.94,13847.00,10
4879,"PO004879",48,827,20241119,20241201,300,76.95,23085.00,12
4880,"PO004880",104,239,20230809,20230903,100,541.46,54146.00,25
4881,"PO004881",85,208,20240731,20240811,300,174.97,52491.00,11
4882,"PO004882",50,374,20250314,20250329,300,621.39,186417.00,15
4883,"PO004883",111,979,20240920,20241027,100,171.19,17119.00,37
4884,"PO004884",23,648,20230722,20230725,750,7.93,5947.50,3
4885,"PO004885",38,999,20251201,20251207,100,28.64,2864.00,6
4886,"PO004886",53,536,20240802,20240815,200,7.63,1526.00,13
4887,"PO004887",22,20,20231005,20231028,200,94.50,18900.00,23
4888,"PO004888",43,482,20231216,20231226,750,122.48,91860.00,10
4889,"PO004889",90,853,20230201,20230216,1000,82.72,82720.00,15
4890,"PO004890",19,836,20230314,20230406,1000,8.37,8370.00,23
4891,"PO004891",21,812,20241116,20241211,1000,464.61,464610.00,25
4892,"PO004892",114,909,20251217,20260108,300,75.32,22596.00,22
4893,"PO004893",17,273,20231024,20231110,500,35.13,17565.00,17
4894,"PO004894",7,565,20231025,20231117,50,204.85,10242.50,23
4895,"PO004895",83,708,20240503,20240529,150,179.40,26910.00,26
4896,"PO004896",63,143,20231106,20231123,50,258.98,12949.00,17
4897,"PO004897",6,547,20230322,20230401,300,5.00,1500.00,10
4898,"PO004898",20,40,20230529,20230604,100,30.99,3099.00,6
4899,"PO004899",1,791,20250828,20250925,750,32.06,24045.00,28
4900,"PO004900",14,129,20230817,20230827,150,383.43,57514.50,10
4901,"PO004901",89,464,20231015,20231101,1000,135.55,135550.00,17
4902,"PO004902",71,865,20250417,20250504,200,75.84,15168.00,17
4903,"PO004903",106,257,20231214,20240109,50,53.80,2690.00,26
4904,"PO004904",16,405,20230606,20230622,300,11.91,3573.00,16
4905,"PO004905",61,147,20250709,20250731,500,56.29,28145.00,22
4906,"PO004906",50,733,20240709,20240727,200,122.57,24514.00,18
4907,"PO004907",12,236,20241014,20241103,100,552.75,55275.00,20
4908,"PO004908",16,435,20250509,20250519,500,584.59,292295.00,10
4909,"PO004909",68,373,20250802,20250813,300,119.36,35808.00,11
4910,"PO004910",14,159,20250205,20250211,1000,199.74,199740.00,6
4911,"PO004911",13,933,20230802,20230812,500,36.70,18350.00,10
4912,"PO004912",106,960,20240326,20240418,300,31.57,9471.00,23
4913,"PO004913",25,352,20240925,20241015,50,139.88,6994.00,20
4914,"PO004914",67,419,20231020,20231028,100,30.62,3062.00,8
4915,"PO004915",60,828,20240108,20240205,750,169.18,126885.00,28
4916,"PO004916",89,653,20240215,20240301,150,87.87,13180.50,15
4917,"PO004917",119,845,20251208,20251210,100,10.35,1035.00,2
4918,"PO004918",73,445,20241017,20241107,100,70.25,7025.00,21
4919,"PO004919",12,576,20251217,20260104,200,42.96,8592.00,18
4920,"PO004920",87,244,20230726,20230812,1000,275.28,275280.00,17
4921,"PO004921",48,23,20240702,20240715,750,8.10,6075.00,13
4922,"PO004922",37,88,20231220,20240103,300,55.26,16578.00,14
4923,"PO004923",84,938,20230424,20230518,500,272.05,136025.00,24
4924,"PO004924",114,346,20230311,20230331,750,57.93,43447.50,20
4925,"PO004925",37,715,20230528,20230614,50,15.64,782.00,17
4926,"PO004926",90,110,20240411,20240424,1000,76.18,76180.00,13
4927,"PO004927",98,745,20250729,20250817,200,3.60,720.00,19
4928,"PO004928",105,101,20251025,20251113,750,73.02,54765.00,19
4929,"PO004929",15,510,20240524,20240603,200,274.87,54974.00,10
4930,"PO004930",92,962,20251214,20251222,1000,110.26,110260.00,8
4931,"PO004931",94,742,20250502,20250521,200,45.31,9062.00,19
4932,"PO004932",43,727,20230127,20230206,200,48.42,9684.00,10
4933,"PO004933",103,311,20241022,20241029,300,120.03,36009.00,7
4934,"PO004934",28,21,20240609,20240706,150,59.57,8935.50,27
4935,"PO004935",118,551,20250720,20250829,500,8.80,4400.00,40
4936,"PO004936",58,324,20230807,20230823,300,161.69,48507.00,16
4937,"PO004937",66,27,20230530,20230606,750,19.71,14782.50,7
4938,"PO004938",50,832,20241129,20241216,500,43.83,21915.00,17
